,user,type
2287,"Read how Wendy Wong, a Presidents Award for Teachers recipient, was once a shy student but now inspires students! ",eduction
2288,What are the pathways available to ITE students after graduation? Find out more in this video: #WeAspire,eduction
2289,"In this Business Week article, data shows how much employers value internships. Read more here: #WeAspire",eduction
2290,Watch the C Div girls volleyball finals between Bt Panjang Govt High &amp; Cedar Girls Sec at the Natl Sch Games! ,eduction
2291,We are inviting education pioneers &amp; retired MOE staff to our Heritage Centre for tea! Pls help RT! Details @ ,eduction
2292,A parent shares his thoughts on how not to let mobile technology undermine parenting efforts. Find out how! #edsg,eduction
2293,Read the full report of the recommendations by the ASPIRE Committee here: #WeAspire,eduction
2294,Learn Mandarin the interactive way! Join the Lee Kuan Yew Fund for Bilingualism workshop on 13 Sep. For details: ,eduction
2295,Find out more about MOEs Nurturing Early Learners Curriculum for your child's holistic development here: #edsg,eduction
2296,Congrats to our 5 teachers on receiving their 2014 Presidents Award for Teachers today! #edsg ,eduction
2297,"Siglap Sec, Yishun Pri &amp; MacPherson Pri organised a Gamelan Fiesta for students! #edsg ",eduction
2298,Find out more abt the post-secondary education landscape &amp; the pathways open to our students: ,eduction
2299,"Read this inspiring story abt Mrs Elaine Quek, who does not have a degree but is now the Principal of Maha Bodhi Sch: ",eduction
2300,"Read about what this student thought after meeting Mdm Leong Fan Chin, who was principal of RVHS for 19 years! #SG50",eduction
2301,"Join SMS Indranee on Talking Point tonight at 8pm, Channel NewsAsia to find out more about the ASPIRE recommendations! #WeAspire",eduction
2302,View our infographic on the ASPIRE recommendations &amp; please help to RT this to your friends! #WeAspire,eduction
2303,More about the ASPIRE Committees recommendations in this ST article: #WeAspire,eduction
2304,"Govt accepts recommendations of ASPIRE Committee - Choices, Skills, Paths. Details: #WeAspire ",eduction
2305,Parents would do well to set manageable expectations for their child. A former sch principal tells us why! #edsg,eduction
2306,Students of Yew Tee Pri get to showcase their talents &amp; hone public speaking skills during their recess time! ,eduction
2307,MOE staff brought 80 seniors to visit the National Museum of Singapore today! View pics here: ,eduction
2308,Cyberwellness Tip: Parents can set a good example at home &amp; guide their children to navigate safely in cyberspace. ,eduction
2309,Read about Ng Jun Qian's innovative idea at this year's Design &amp; Technology Awards 2014 here: ,eduction
2310,SYF Art Exhibition 2014: View this artwork by Alecia Chua of Ahmad Ibrahim Sec! @sgyouthfest #edsg ,eduction
2311,Read about the joys &amp; tears as we honoured our pioneer educators for their contributions at a tribute dinner! #edsg,eduction
2312,"Tune in to the National Day Rally this coming Sunday, 17 August at 6.45pm! More here: #ndrsg ",eduction
2313,Calling all students! Unleash your creativity &amp; design a logo for the soon to be launched Maritime Youth Clubs! ,eduction
2314,Did you know? Zhenghua Primary's distinctive programme is cultural dances! Watch this video to find out more: #edsg,eduction
2315,"Quote of the Day: ""Develop a passion for learning. If you do, you will never cease to grow."" - Anthony J D'Angelo  ",eduction
2316,How much do you know about the history of our National Pledge? Read about it here! #edsg,eduction
2317,@delilahchan Hi Delilah! The link should be working now. Try it again and let us know if it works! :),eduction
2318,Fun With English: What does the phrase art imitates life mean? Find out here: #edsg,eduction
2319,"Did you know? Singapore's national anthem, Majulah Singapura, was composed by the late Zubir Said, a S'porean composer in 1958!",eduction
2320,"Happy 49th Birthday, Singapore! Catch the NDP 'live' this evening on TV broadcast or via online streaming at 5.30pm! :)",eduction
2321,Find out how young children can learn effectively in pre-school! #edsg ,eduction
2322,View photos of our MOE Kindergarten children celebrating Hari Raya Aidilfitri this month! ,eduction
2323,Watch this video of our MOE Kindergarten children performing at our National Day Observance Ceremony today! :) #edsg,eduction
2324,We are inviting education pioneers &amp; retired MOE staff to our Heritage Centre for tea! Pls help RT! Details @ ,eduction
2325,View photos of MOE staff celebrating National Day today at our HQ in North Buona Vista! ,eduction
2326,Watch this video to see how values education is a central pillar in Fernvale Primary School's daily curriculum! #edsg,eduction
2327,@MCCYsg @MSFSingapore @MNDSingapore @SingaporeMCI @sporeMOH @HPBsg @MOFsg @LTAsg @URAsg @nparksbuzz It's got to be 'Home' by Kit Chan! :),eduction
2328,"@benedictjt @SMRT_Singapore @SBS_Transit Hi Ben, thank you! We will forward your feedback to SEAB. :)",eduction
2329,SYF Art Exhibition 2014: View this batik artwork by Zoey Lee of Orchid Park Sec! @sgyouthfest #edsg ,eduction
2330,"Have you heard this National Day Parade song ""What Do You See"" yet? :) @NDPeeps",eduction
2331,Watch this video of Mark Lee &amp; Sebastian Tan on the Pioneer Generation Package in this musical! #SG50 #PioneerGen,eduction
2332,P1 Registration 2014: Visual Arts is Townsville Pri's distinctive prog! More about the sch @ ,eduction
2333,Read how students learn about racial harmony by exploring our hawker culture and heritage! ,eduction
2334,"How should you correctly pronounce ""Singapore. HDB flat and durian""? Click here to find out! :) #edsg",eduction
2335,We wish everyone a good start to the week &amp; success in achieving your goals! Pls RT!  #edsg,eduction
2336,National Day is coming soon! This video by @NDPeeps brought a smile to our faces. ,eduction
2337,"Fun with English: How should you say ""Where Got Such Things One"" in proper English? Find out here: #edsg",eduction
2338,Watch this video to see what our students learn during the Form Teacher Guidance Period at Jurong West Pri Sch! @ ,eduction
2339,Family Time activity: Learn about SG history. Take your child to the various museums in Singapore this National Day!  ,eduction
2340,Read how students learn through drama and role-play at Farrer Park Pri Sch! #edsg ,eduction
2341,"P1 Registration: At Kuo Chuan Presbyterian Pri, students play tradtional games as part of their MTL Fortnight prog! ",eduction
2342,We honoured more than 700 pioneer educators at our tribute dinner earlier tonight! View pics: ,eduction
2343,Cyberwellness Tip: When should you start paying more attention to your child's gaming habits? Find out more: ,eduction
2344,Who here remembers using PETS textbooks? :) @iremembersg #throwbackthursday ,eduction
2345,How can overseas Singaporeans who are coming home seek admission into our mainstream schools? Find out here: #edsg,eduction
2346,Read about Jasmine Ser's passion in shooting back in sec sch as we congratulate her on her Cwealth Games gold medal! ,eduction
2347,"Dear Parents, Phase 2C of the P1 Registration Exercise begins tomorrow, 30 July. #edsg ",eduction
2348,SYF Art Exhibition 2014: View this papercut artwork by Ong Xin Miao of First Toa Payoh Sec School! @FTPSec #edsg ,eduction
2349,"Congrats to winners of the 2nd Nat'l Sec Schs Chinese Flash Fiction Writing Comp Prize-Giving Ceremony on Sat,26 Jul! ",eduction
2350,Read how this Pasir Ris Sec teacher uses magic tricks to teach science! #edsg ,eduction
2351,Wishing our Muslim friends Selamat Hari Raya Aidilfitri! :),eduction
2352,"SG History: Did you know? In 1966, Singapore celebrated its 9 August National Day for the first time. #edsg",eduction
2353,What are some factors parents should consider when choosing a primary school for their child? Find out more here: ,eduction
2354,Watch this video to see how Qifa Primary School is a volleyball powerhouse in the west! #edsg,eduction
2355,Science Fun Fact: How do our taste buds detect the spiciness of chilli peppers? Find out here: #edsg,eduction
2356,"In case you missed it, ASPIRE is about enabling every individual to realise his or her potential. #edsg",eduction
2357,Careers @ MOE: Join us as an Allied Educator (Learning and Behavioural Support)! #edsg,eduction
2358,Event of the Week: The Singapore HeritageFest 2014 is back! Visit for details on the festival programmes!,eduction
2359,Find out how our newly minted ITE graduands overcame obstacles &amp; are set to achieve greater heights in life @ #edsg,eduction
2360,P1 Registration Tip for Parents  Can I register my child in more than one school? Find out here: #edsg,eduction
2361,P1 Registration 2014: Did you know? Jurong Pri's distinctive programme is in music! More here: ,eduction
2362,Event of the Week: Think you can be the next Rock Star of Science? Join us at the Singapore Science Festival this yr! ,eduction
2363,Read how history lessons come alive in Ms Khairiahs classes at Pierce Sec School! #edsg ,eduction
2364,"Head down to Kampung Play@MOE Heritage Centre this Sat, 26 Jul from 9am to 1pm! More info @ #edsg",eduction
2365,Visit Farrer Park Primary School's Open House this Fri from 9am to 5pm. More details here: ,eduction
2366,"Congrats to Lawrence Wee, who was awarded the Distinguished Star Service Award for his approach in teaching Physics! ",eduction
2367,Take part in our SYF Celebrations giveaway &amp; stand a chance to win 4 OCBC Skyway tickets to Gardens by the Bay! ,eduction
2368,Primary Education Fast Fact: Our students are encouraged to take part in CCAs and community involvement programmes. #edsg,eduction
2369,Visit Mayflower Primary School's Open House this Fri from 8am to 10am. More details here: ,eduction
2370,How can parents work with Allied Educators if their child has special needs? Read here @ #edsg ,eduction
2371,Visit Bendemeer Primary School's Open House this Sat from 8:30am to 12pm. More details here: #edsg,eduction
2372,"Quote of the Day: ""Failure is not falling down but refusing to get up."" - Chinese Proverb  ",eduction
2373,The third school term for Pri/Sec/JC/MI students &amp; school staff starts tomorrow. Stay healthy as you continue on your learning journey!,eduction
2374,We would like to wish all our Muslim friends in Singapore a blessed Ramadan!,eduction
2375,SYF Celebrations is happening 4-23 July! Watch a sneak preview of the performances now! @sgyouthfest,eduction
2376,Fun With English: Do you ask someone where they 'live' or 'stay'? Find out here: #edsg,eduction
2377,Cyberwellness Tip: Is your child ready for social media? Watch this video from the Media Literacy Council! #edsg,eduction
2378,June School Holidays Activity: Plan a picnic with your family at Punggol Park this weekend! ,eduction
2379,English Tip: Are you guilty of using these phrases? Here are some mistakes to avoid! :) #edsg,eduction
2380,June School Holidays Activity: Head to the Singapore Zoo this weekend for some fun and engaging activities! #edsg,eduction
2381,"International OECD Study shows a quality, dynamic and committed teaching force in Spore. More info here: #edsg",eduction
2382,Our Guidance Snr Specialist at MOE shares how parents can guide their children on their path of self-discovery! @ ,eduction
2383,Interested in teaching as a career but have some questions in mind? Check out our iFAQs! #edsg,eduction
2384,P1 Registration Tip for Parents  How can you register your child for P1 if you are overseas? Find out here: #edsg,eduction
2385,Take this fun quiz by @NLB on Singapore and find out if you are a walking encyclopedia or a 'blur sotong'! #edsg,eduction
2386,P1 Registration: Looking for information on schools? Try our School Information Service (SIS)! #edsg,eduction
2387,Bring out the Stand-Up Stacey in you today! Watch this video by @LTAsg about graciousness on public transport: :),eduction
2388,Over 100 students celebrated their graduation from Singapore Institute of Technology recently! ,eduction
2389,Did you know? Parents passionate about service could consider joining the Parent Support Group (PSG) at their childs school! #edsg,eduction
2390,Have a listen to this year's @kindnessSG theme song! RT if you like it!,eduction
2391,Fun with English: What does Wear Your Heart on Your Sleeve mean and how do you use it in a sentence? #edsg,eduction
2392,Protect yourself and your family from dengue today! Here's a tip: Clear any stagnant water in your air cooler unit. #edsg,eduction
2393,SG History: Holland Village and its environs were originally plantation estates in the heavily wooded area of Chip Bee Estate!,eduction
2394,Thank you to all who participated in our Schoolbag.sg contest! Pls continue to support us on Schoolbag.sg! ,eduction
2395,June School Holidays Activity: Plan a trip to West Coast Park with your family this weekend! ,eduction
2396,P1 Registration: Watch this video to see what factors you should consider when choosing a school for your child! ,eduction
2397,LAST DAY to take part in the Schoolbag.sg contest. Stand to win a $10 Kinokuniya voucher! ,eduction
2398,P1 Registration: View this infographic on the phases &amp; dates of the 2014 P1 Registration Exercise! #edsg ,eduction
2399,"P1 Registration for admission in 2015 will open from Thurs, 3 Jul 2014 to Thurs, 28 Aug 2014. #edsg",eduction
2400,Are you interested in events that unfolded in SG's history since 1299 to the present? Visit ,eduction
2401,2 days left to take part in the Schoolbag.sg contest. Stand to win a $10 Kinokuniya voucher! Head over to ,eduction
2402,June School Holidays Activity: Visit Masak Masak at the National Museum with your child! ,eduction
2403,Watch our Family Time Activity video to get some ideas on the activities that you may want to try with your child! ,eduction
2404,3 days left to take part in the Schoolbag.sg contest. Stand to win a $10 Kinokuniya voucher! Head over to ,eduction
2405,P1 Registration Tip for Parents: What if the sch I want to register my child in is operating at a temporary location? ,eduction
2406,Read how Haig Girls students &amp; teachers are making an impact in their community @ #edsg ,eduction
2407,Stand to win a $10 Kinokuniya voucher by taking part in our Schoolbag.sg contest! Head over now to ,eduction
2408,"June School Holidays: Head down to KidsSTOP, S'pore's first children's science centre! ",eduction
2409,Join our Schoolbag.sg contest and stand to win a shopping voucher! Head over here now: ,eduction
2410,"To the fathers out there, a Happy Father's Day to you! :)",eduction
2411,Fun With English: What is an artiste? Is it the same as an artist? Find out here! #edsg,eduction
2412,Schoolbag.sg Contest: Winners for Day 1 have been selected.Take part in our contest now if you havent done so!More @ ,eduction
2413,June School Holidays Activity: Head down to the Central Public Library for reading &amp; exploration with your child! ,eduction
2414,Its Schoolbag.sg Contest Time! Stand a chance to win a shopping voucher. Up to 15 winners selected daily. Details @ ,eduction
2415,"SG History: Did you know? Bedok is derived from the Malay word for ""drum"" spelt bedoh with the ""h"" pronounced like ""k""! #edsg",eduction
2416,Watch this video to see how S'pore is a liveable city &amp; an endearing home for our little ones with big aspirations! ,eduction
2417,Fun with English: What does Walking On Eggshells mean and how do you use it in a sentence? Find out here: #edsg,eduction
2418,MOE staff packed &amp; distributed food packages to over 100 seniors at their homes in AMK today! ,eduction
2419,TGIF! Its not about Friday but a special programme Guangyang Sec has for its NT students. Check it out! #edsg,eduction
2420,"Primary Education Fast Fact: In Singapore, every child receives a six-year compulsory primary school education. #edsg",eduction
2421,English Tip: Every day situations are a minefield of common English errors. Here are some mistakes to avoid! #edsg,eduction
2422,View our infographic on factors to consider in choosing a primary school for your child! #edsg ,eduction
2423,Ever wondered what it's like working at MOE HQ? Find out what our intern has to say! #edsg,eduction
2424,Read about how a school counsellor helped a hyperactive P2 student overcome challenges and achieve success! #edsg,eduction
2425,Family Time activity: Help your child learn about being a good neighbour! #edsg ,eduction
2426,Happy Vesak Day! Vesak Day in Singapore is a holy day celebrated by Buddhists.,eduction
2427,"Students interested in applying for direct admission to sec schools, JCs &amp; polys may start to do so from this month: ",eduction
2428,"Motivational Quote of the Day: ""Believe you can and you're halfway there."" - Theodore Roosevelt  ",eduction
2429,"Road Safety Tip: Motorists, do slow down in school zones. Let's keep our roads safe! #edsg ",eduction
2430,Wishing all mothers a very special and Happy Mothers Day! :),eduction
2431,Watch this basketball game between Dunman Sec &amp; Yishun Town Sec girls at the NSG Basketball B-div semi-finals! #edsg,eduction
2432,Fun With English: What is the difference between just in time and just on time? Find out here! #edsg,eduction
2433,Well-being Tip: Help your child organise his study space to manage stress! #edsg,eduction
2434,P1 Registration Tip for Parents   A shorter distance from school to your home means a shorter travelling time &amp; reduced transport costs.,eduction
2435,Register for MOE's Parent Seminar to learn more about Primary Education @ #edsg ,eduction
2436,Check out photos of Minister Hengs visit to Junyuan Primary here! #edsg ,eduction
2437,"To help young students to learn Malay, Dr Fadilah developed a Basic Reading Skills package! @ #edsg",eduction
2438,Sad at the loss of a caring teacher. RIP Ms Laura Lau. Our condolences to her family. ,eduction
2439,Interested in becoming a MOE Kindergarten Teacher? Join us at our recruitment seminar! More @ ,eduction
2440,Ever wondered what lessons are like in primary school? Watch this video now! #edsg,eduction
2441,"Check out Schoolbag.sg, an online news website by MOE! Tell us about your favourite Schoolbag stories!  #edsg",eduction
2442,"Catch the first episode of MOE TV Series Small Steps, Big Future at 7.30pm tonight on Vasantham,   !  #edsg",eduction
2443,"Quote of the Day: ""Always do your best. What you plant now, you will harvest later."" - Og Mandino  ",eduction
2444,"SG History: Arab Street was a spine for transportation in the ""Arab Kampong"" drawn up in Sir Stamford Raffles' 1822 Town Plan. #edsg",eduction
2445,Science Fun Fact: Can an animal live without a mouth? Find out here: #edsg,eduction
2446,Watch this basketball game between Unity Sec &amp; North Vista Sec boys at the NSG basketball B-div semi-finals! #edsg,eduction
2447,"Fun With English: How many words can you form from the word ""DELICIOUS""? Tweet them to us! #edsg",eduction
2448,"Catch the 1st epi of MOE TV Series Small Steps, Big Future, 8.30pm tonight on Suria, Selangkah, Selaut Aspirasi! ",eduction
2449,Read how students with special needs are prepared for the work place at Delta Senior School! ,eduction
2450,Get tips on connecting as a family &amp; be a great confidante to your teen by watching this @MSFSingapore video! #edsg,eduction
2451,"Wishing everyone a Happy Labour Day holiday, which celebrates workers and their contributions to the country! :)",eduction
2452,"Read about innovative approaches to teaching &amp; learning in our schools, showcased at MOE ExCEL Fest 2014! #edsg",eduction
2453,Watch this video on factors to consider in choosing a primary school for your child: #edsg ,eduction
2454,Congrats to the winners and nominees of the Caring Teacher Awards 2014! @ #edsg ,eduction
2455,Watch the 1st episode of the Natl School Games on Starhub Supersports Arena tonight at 7.30pm!  #edsg,eduction
2456,"Did you watch the TV Series Small Steps, Big Future on MediaCorp Channel 8? Take our post-programme survey now! ",eduction
2457,"Event of the Week: Visit the Istana Open House this Thurs, from 8.30am to 6pm! More info @ ",eduction
2458,Here's to a Motivational Monday for everyone! #edsg,eduction
2459,The Amazing Spider-Man 2 cast celebrated Earth Hour with students of Commonwealth Sec today! ,eduction
2460,"Watch ""Small Steps, Big Future"" on MediaCorp Channel 5 tonight, 7.30pm to see how schs transform students into confident individuals! #edsg",eduction
2461,Register for our COMPASS Forum Theatre  Re:ACT for Change: Parenting your Teen at MOE ExCEL Fest on 12 Apr now! ,eduction
2462,Watch this video to see what a child experiences at our MOE Kindergarten: #edsg,eduction
2463,"Join us at our MOE Kindergartens roadshows this Saturday, 29 March! More details @ #edsg",eduction
2464,"""A good school is one that puts in the effort to understand &amp; meet the unique needs of its pupils."" More here: #edsg",eduction
2465,"CEO &amp; Founder of OSIM, Ron Sim, will be speaking our MOE ExCEL Fest on 12 Apr! Register for his seminar here: #edsg",eduction
2466,"SG History: The mouth of the Singapore River saw the beginnings of an ancient fishing village, Temasek, later renamed Singapura. #edsg",eduction
2467,"View photos of our MOE Kindergarten roadshow @ Frontier, which is happening right now! #edsg",eduction
2468,Watch Mr Mohd Latiff and Mdm Normah story of humility and hard work at Manjusri Secondary here: #edsg,eduction
2469,"Visit our MOE Kindergarten roadshows tomorrow @ Frontier, Punggol Green &amp; Yishun! More info at: #edsg",eduction
2470,Join the Youth for the Environment (YED) Upcycling Competition &amp; stand to win attractive prizes! #edsg,eduction
2471,Parents play an important role in their child's education. Find out how on MediaCorp Channel 5 tonight @ 7.30pm! ,eduction
2472,Register by 25 Mar if you would like to take the 2014 GCE examinations as a private candidate. Visit for details!,eduction
2473,Couldn't sign up for MOE ExCEL Fest 2014 sharing sessions? More seats have been added! Register @ #edsg,eduction
2474,View infographic on how MOE will provide more support for  students with special education needs in IHLs. #SGBudget ,eduction
2475,Join us at our MOE Kindergartens road shows on 22 Mar and 29 Mar! More details @ #edsg,eduction
2476,"The MOE Heritage Centre will be open for visit during the sch hols frm Mon to Fri, 9am to 5pm! ",eduction
2477,"Interested in becoming a PE teacher? Join our networking session next Sat, 29 Mar! Details @ ",eduction
2478,Last 2 days to visit the Art Teachers Exhibition from 7-19 Mar @ SOTA Art Gallery! Details: ,eduction
2479,View infographic on the enhancements to the Institute of Higher Learning bursaries for our students. #SGBudget ,eduction
2480,"Former MediaCorp artiste, Sharon Au shares filmmaking tips with our students at the Schools Digital Media Awards! ",eduction
2481,School Holidays Activity: Create a collage with your child! Step by step instructions here: #edsg,eduction
2482,Watch this video of how our primary school students with dyslexia are supported in their learning! #SGBudget,eduction
2483,Head down to Innova Film Festival on 19 Mar at Cathay Cineplex to watch films directed by Innova JC students! #edsg,eduction
2484,Our Specialist in Educational Psychology shares how parents can support children with dyslexia @ #SGBudget #edsg,eduction
2485,5 new MOE Kindergartens will be opening in 2015! Join us at our roadshows on 22 Mar &amp; 29 Mar! More info @ #edsg,eduction
2486,"The MOE Heritage Centre will be open for visit during the school holidays from Mon to Fri, 9am to 5pm! More info: ",eduction
2487,Do children have to compete with tech devices in getting their parents attention? More in this article by NYTimes: ,eduction
2488,"We want students to interact with global ideas, develop international mindsets with a strong sense of rootedness to Singapore. #SGBudget",eduction
2489,We develop in our students skills that enable them to manage complexity in a globalised information age. #SGBudget,eduction
2490,The future will be unpredictable &amp; complex. We need to equip students to have a sense of direction &amp; be able to solve problems  #SGBudget,eduction
2491,"Minister affirms the key goal of MOE, which is to bring out the Best in Every Child! #SGBudget",eduction
2492,Minister Heng will begin his speech for MOEs Committee of Supply Debate soon. Stay tuned for live updates. #SGBudget,eduction
2493,Watch this clip of Sharon Au sharing her thoughts on our students vids &amp; encouraging them to pursue their passion! ,eduction
2494,"Watch the first episode of Small Steps, Big Future tonight from 7.30-8pm on MediaCorp Channel 5! #edsg",eduction
2495,"Despite partial hearing in his right ear, Marcus Yew, 19, did well in the A-Level Exams while serving the community! ",eduction
2496,Visit the Art Teachers Exhibition a-edge from 7 to 19 March @ SOTA Art Gallery! Free admission! Details @ #edsg,eduction
2497,"SYF 2014 Arts Presentation for Band (Display) is on 5 Apr, 2pm @ the Singapore Indoor Stadium. More @ @sgyouthfest",eduction
2498,Interested in joining us as an art teacher? Come to our networking event! Details @ #edsg ,eduction
2499,Last call! Participate in our MOE ExCEL Fest 2014 Photo Contest &amp; stand to win a prize! ,eduction
2500,Register for the Youth for the Environment Day (YED) Upcycling Competition &amp; Upcycling Workshop now! #edsg,eduction
2501,Last chance to win attractive prizes in the MOE ExCEL Fest Photo Contest! Send us your photo entry by 5 March! #edsg,eduction
2502,"Quote of the Day: ""Your attitude, not your aptitude, determines your altitude."" - Zig Ziglar",eduction
2503,Road Safety Tip: Drive carefully when you're in a school zone. #edsg ,eduction
2504,Word of the Day: Looking for words to describe your food posts? Try gastronomic! :) #edsg,eduction
2505,"MOE will set up five more MOE Kindergartens in 2015, located in the heartlands. More info here: #edsg",eduction
2506,View photos of the MOE Kindergarten @ Dazhong Open House today! #edsg ,eduction
2507,"SG Places: Fort Siloso, located on the northwestern tip of Sentosa Island, was built in the early 1880s to aid in protecting the port. #edsg",eduction
2508,Visit our MOE Kindergartens Open Houses tmr! Registration for K1 opens on 4 &amp; 5 Apr. More @ ,eduction
2509,"Join in the launch of a new local bilingual picture book for pre-sch children tdy at Spore Philatelic Museum, 3pm! ",eduction
2510,Participate in our MOE ExCEL Fest 2014 Photo Contest &amp; stand to win a prize! More details @ ,eduction
2511,Private Candidates Registration for Singapore-Cambridge GCE examinations will open from 10 to 25 Mar. #edsg ,eduction
2512,Cyber Wellness Tip for Youths: What can you do if you're being cyber bullied? Find out here: ,eduction
2513,Studying Tip: Here are some quick study break exercises to keep you from getting sleepy or distracted! #edsg,eduction
2514,Find out what our graduating teachers learnt during their stint at NIE! @ #edsg ,eduction
2515,Watch this video of how Innova Pri integrates the use of ICT into its curriculum to enhance students learning! @ ,eduction
2516,Calling all Poly &amp; ITE students! Unleash your creativity and design a logo for ASPIRE. #edsg ,eduction
2517,Here's a quote for a Motivational Monday! Wishing everyone a great week!  #edsg,eduction
2518,Energy Saving Tip: Check out this infographic by NEA for 5 Simple Steps on saving 10% of your home electricity use! ,eduction
2519,"SG Places: Arab Street was a spine for transportation in the ""Arab Kampong"" or ""Muslim Quarter"" in Sir Stamford Raffles' Town Plan of 1822.",eduction
2520,SG Birds: Did you know that Singapore is home to over 300 species of birds? :) #edsg,eduction
2521,"Fun With English: When do you use the abbreviations ""i.e."", and ""e.g."", and what do they mean? Find out here! #edsg",eduction
2522,Parental involvement can boost a child's confidence and encourage the child in learning maths. Read more about it @ ,eduction
2523,Behind the scenes w/ @Ericnpr  @Sami_Yenigun recording Socrates story for 50 Great Teachers ,education
2524,Pop quiz from our friends at @WBUR: Can You Guess These 20 Books Based On Their 10 Word Plots? ,education
2525,"Who needs a slide rule? Buzz Aldrin, that's who @npratc ",education
2526,"Who needs a slide rule? Buzz Aldrin, that's who @npratc ",education
2527,Transgender students are redefining women's education. by @OnCampusWGBH ,education
2528,@Joannetubbs @FLFunkBand get down! Thanks for sharing!,education
2529,@ihartlatin @nprnews beautiful!,education
2530,"@BellicoseBean ""curler"" blows our minds! Where do you hail from?",education
2531,"For ""Spider"", his Secret Life plays out in a one-car garage out back of his house in Chicago. ",education
2532,So where do teachers go when the 3pm bell rings? Our new project: The Secret Lives of Teachers ,education
2533,on school marketing in NYC: via @wnyc and NOLA: via @npr_ed,education
2534,A good story for Halloween: Cadavers beat simulations in teaching undergrads anatomy. ,education
2535,Why did the LA School Superintendent resign? ,education
2536,"New research comes out in favor of small schools by @pwillens for @npr_ed: what do you think, @BobHerbert?",education
2537,"""The Infinity Institute"" Our @WNYC colleagues created a School Name Generator. ",education
2538,Your thoughts on No Child Left Behind:,education
2539,A tribute to the humble blackboard: ,education
2540,"Apropos for today, read @jmsummers's interview with @NativeApprops:  ",education
2541,"This year, under federal law, all children are supposed to be proficient. What happened? ",education
2542,"Textbook disruption: ""We're not saying all are bad, but they do have a lock on the market "" #highered @Ericnpr",education
2543,"#FF public ed media: @SchoolBook @OnCampusWGBH @MindShiftKQED @StateImpactOH @StateImpactIN @MPRAFriedrich @HPMEducation, more let us know!",education
2544,New Approach To College Math Helps More Pass. New story by @anya1anya and @ElissaNadworny ,education
2545,@MeridianWitt thank you! We are an NPR team. Learn more about the team here: ,education
2546,Teaching Math to People Who Think They Hate It by @jesslahey ,education
2547,coming up later today on @NPR_ed: Who needs algebra?,education
2548,"Does public education have a ""too many billionaires"" problem? ",education
2549,Seattle school board voted to recognize Indigenous People's Day. Teachers:how do you handle the upcoming holiday? ,education
2550,A student/parent's story of balancing college loans and childcare expenses via @tressiemcphd ,education
2551,"If tech is your job, how do you deal with your kids and screentime? @wnyc's @NewTechCity investigates. ",education
2552,Is pizza a vegetable? The Battle Over School Lunch:,education
2553,"Why measuring learning, not time, is the next big thing in higher ed. New story by @anya1anya ",education
2554,Think you know a thing or two about the Common Core? Take our @npr_ed survey to find out. ,education
2555,"Come On, It'll Be Fun! Take The NPR Ed Visitor Survey ",education
2556,"THE SLOW REGARD OF SILENT THINGS is ""a dreamy, touching flight of fantasy,"" says reviewer @jason_m_heller: ",education
2557,Celebrating the 75th anniversary of the 92nd St. Y's Poetry Center: ,education
2558,Little Nemo gets a whole new set of Slumberland adventures in DREAM ANOTHER DREAM: ,education
2559,"Book News: Awww yeah, ANCILLARY JUSTICE has been optioned for TV!  Mental casting game starts ... NOW: ",education
2560,"The man behind the most popular female comic book hero of all time, Wonder Woman, had a secret past:  ",education
2561,"Levar Burton is reading ""Go The F*ck To Sleep."" YOUR ARGUMENT IS INVALID: ",education
2562,"Book news: Happy 100th birthday, Dylan Thomas! See the man himself read ""Do Not Go Gentle ..."" here: ",education
2563,LeVar Burton Reads 'Go The [Expletive] To Sleep' ,education
2564,"After The Blackwater Convictions, A Book On Iraq's Nightmarish Reality ",education
2565,"The Freaky, Fabulous, Feminist 'Secret History' Of Wonder Woman ",education
2566,The Serious History Of Hocus Pocus In 'Penguin Book Of Witches' ,education
2567,Cartoonist Looks Back On Career Built On Unnerving Visions ,education
2568,'Beautiful You' Makes Sex And Death Boring ,education
2569,Novelist Nuruddin Farah: Facing A Blank Page Is 'Bravest Thing' A Writer Does ,education
2570,"The Life Of De Niro, From 'Mean Streets' To 'Meet The Parents' ",education
2571,'Heap House' Is A Treasure Of A Trash Tale ,education
2572,"NPR Bestsellers: Week Of October 23, 2014 ",education
2573,"NPR Bestsellers: Paperback Nonfiction, Week Of October 23, 2014 ",education
2574,"NPR Bestsellers: Hardcover Fiction, Week Of October 23, 2014 ",education
2575,"NPR Bestsellers: Hardcover Nonfiction, Week Of October 23, 2014 ",education
2576,"NPR Bestsellers: Paperback Fiction, Week Of October 23, 2014 ",education
2577,"For The Midterm Elections, A Book On 'What It Takes' To Win ",education
2578,"40 Years Later, Diane Von Furstenberg's Wrap Dress Still Wears Well ",education
2579,"Patchett: In Bad Relationships, 'There Comes A Day When You Gotta Go' ",education
2580,"Book News: Lily King, Roz Chast And Kate Samworth Win Inaugural Kirkus Prize ",education
2581,Pursuing The Mafia Into All 'Four Corners' Of Palermo ,education
2582,"'Rebellion' Charts A Tumultuous, Formative Century ",education
2583,You'll Want To Accept The Dinner Invitation To 'The Immortal Evening' ,education
2584,'Test Kitchen': How To Buy The Safest Meat And Make The Juiciest Steaks ,education
2585,'Season Of The Witch' Shines A (Black)Light On The Occult In Rock ,education
2586,"Book News: Joan Didion's Life, As Seen On Kickstarter ",education
2587,Disappearing Religions Charted In 'Heirs To Forgotten Kingdoms' ,education
